SUBJECT_PREFIX	SUBJECT_SEMTYPE	PREDICATE	OBJECT_PREFIX	OBJECT_SEMTYPE	DOC_N	DOC_N_VALID
umls	bodm	compared_with	umls	orch	1024	149
umls	inch	compared_with	umls	phsu	505	149
umls	celf	NEG_AFFECTS	umls	patf	502	149
umls	aapp	NEG_PART_OF	umls	orgm	420	149
umls	inch	INHIBITS	umls	phsu	545	148
umls	strd	PREVENTS	umls	patf	394	148
umls	antb	ISA	umls	chem	211	148
umls	horm	PREDISPOSES	umls	comd	217	148
umls	celc	PRODUCES	umls	nsba	290	148
umls	orgf	OCCURS_IN	umls	famg	293	148
ncbigene	aapp	ISA	umls	lipd	183	148
umls	virs	CAUSES	umls	mobd	400	148
umls	neop	PRODUCES	umls	bdsu	347	148
umls	nusq	AFFECTS	umls	bpoc	666	148
umls	anim	INTERACTS_WITH	umls	invt	344	148
ncbigene	aapp	NEG_INTERACTS_WITH	umls	gngm	1239	148
umls	neop	PROCESS_OF	umls	amph	354	148
ncbigene	horm	TREATS	umls	humn	187	148
umls	socb	ISA	umls	mobd	151	148
umls	lipd	CAUSES	umls	cgab	217	148
umls	gngm	INHIBITS	umls	hops	824	148
umls	bact	LOCATION_OF	umls	enzy	295	148
umls	elii	AUGMENTS	umls	dsyn	611	148
umls	imft	AUGMENTS	umls	dsyn	626	147
umls	horm	COEXISTS_WITH	umls	strd	296	147
umls	bodm	INTERACTS_WITH	umls	phsu	1008	147
umls	strd	DISRUPTS	umls	menp	551	147
umls	antb	AFFECTS	umls	comd	343	147
umls	aapp	COEXISTS_WITH	umls	opco	624	147
umls	nsba	STIMULATES	umls	elii	238	147
umls	carb	COEXISTS_WITH	umls	gngm	666	147
umls	phsf	ISA	umls	celf	166	147
umls	chvf	NEG_INTERACTS_WITH	ncbigene	enzy	273	147
umls	hops	NEG_ADMINISTERED_TO	umls	humn	452	147
ncbigene	aapp	NEG_AFFECTS	umls	fndg	1674	147
umls	invt	INTERACTS_WITH	umls	vtbt	150	147
umls	eico	STIMULATES	umls	horm	245	147
umls	sbst	CAUSES	umls	acab	317	146
umls	phsf	ISA	umls	phsf	189	146
umls	hops	AUGMENTS	umls	mobd	518	146
umls	chvf	higher_than	umls	orch	843	146
umls	hops	AFFECTS	umls	emst	484	146
umls	resa	NEG_USES	umls	resd	190	146
umls	bacs	NEG_ADMINISTERED_TO	umls	humn	522	146
umls	biof	NEG_PROCESS_OF	umls	mamm	303	146
umls	orga	ISA	umls	ortf	168	146
umls	nnon	AFFECTS	umls	mobd	465	146
ncbigene	gngm	PRODUCES	umls	eico	468	146
umls	horm	AUGMENTS	umls	celf	228	146
umls	eico	INHIBITS	umls	aapp	329	145
umls	genf	PRODUCES	umls	aapp	549	145
umls	celf	NEG_ISA	umls	celf	219	145
umls	clnd	compared_with	umls	topp	638	145
umls	dsyn	ASSOCIATED_WITH	umls	dsyn	798	145
umls	bacs	compared_with	umls	horm	503	145
umls	nnon	INHIBITS	umls	gngm	559	145
umls	gngm	CONVERTS_TO	umls	gngm	1549	145
umls	emst	LOCATION_OF	umls	emod	244	145
umls	inbe	NEG_PREDISPOSES	umls	neop	306	144
umls	aapp	compared_with	umls	chvs	1219	144
umls	carb	DISRUPTS	umls	dsyn	795	144
umls	ortf	PRECEDES	umls	celf	502	144
umls	anab	LOCATION_OF	umls	fngs	222	144
umls	chem	compared_with	umls	inch	270	144
umls	celf	PRECEDES	umls	genf	561	144
umls	imft	COEXISTS_WITH	umls	carb	447	144
umls	hops	STIMULATES	umls	lipd	475	144
umls	mobd	PROCESS_OF	umls	grup	174	144
umls	aggp	LOCATION_OF	umls	lipd	177	144
umls	rcpt	compared_with	umls	rcpt	152	144
umls	virs	INTERACTS_WITH	umls	anim	318	144
umls	aapp	INHIBITS	umls	ortf	596	144
umls	dsyn	COMPLICATES	umls	cgab	1053	143
umls	horm	INTERACTS_WITH	umls	carb	382	143
umls	patf	NEG_ASSOCIATED_WITH	umls	gngm	1947	143
ncbigene	aapp	NEG_INTERACTS_WITH	umls	horm	444	143
umls	inch	DISRUPTS	umls	dsyn	796	143
umls	dsyn	MANIFESTATION_OF	umls	ortf	1026	143
umls	topp	NEG_USES	umls	aapp	849	143
ncbigene	aapp	INHIBITS	umls	lipd	613	143
umls	phsu	compared_with	umls	carb	327	143
umls	orch	AUGMENTS	umls	emst	758	143
umls	lbpr	MEASURES	umls	rcpt	249	143
umls	opco	INTERACTS_WITH	umls	orch	655	143
umls	celf	AFFECTS	ncbigene	aapp	742	143
umls	inch	DISRUPTS	umls	biof	380	143
umls	rcpt	INTERACTS_WITH	umls	chem	151	142
umls	aapp	AFFECTS	umls	anst	512	142
umls	nnon	INTERACTS_WITH	umls	bodm	437	142
umls	dsyn	NEG_AFFECTS	umls	phsf	813	142
umls	phsf	PRECEDES	umls	phsf	282	142
umls	phsf	NEG_COEXISTS_WITH	umls	ortf	335	142
umls	elii	DISRUPTS	umls	inpo	278	142
umls	medd	TREATS	umls	comd	464	142
umls	orgm	INTERACTS_WITH	umls	anim	202	142
umls	dora	compared_with	umls	dora	157	142
umls	bacs	PART_OF	umls	popg	244	141
umls	hops	CAUSES	umls	celf	234	141
umls	orch	PREVENTS	umls	anab	692	141
umls	eico	COEXISTS_WITH	umls	eico	258	141
umls	phsu	PREDISPOSES	umls	sosy	699	141
umls	chem	AFFECTS	umls	comd	197	141
umls	nnon	DISRUPTS	umls	fndg	1018	141
umls	dsyn	COMPLICATES	umls	anab	937	141
umls	mnob	ISA	umls	hcro	157	141
umls	orch	STIMULATES	umls	nusq	356	141
umls	genf	NEG_AFFECTS	umls	neop	423	141
umls	celf	AFFECTS	umls	virs	957	140
umls	biof	AFFECTS	umls	fngs	284	140
umls	aapp	CONVERTS_TO	umls	phsu	602	140
umls	bacs	AFFECTS	umls	fndg	880	140
umls	nusq	COEXISTS_WITH	umls	orch	814	140
umls	horm	NEG_AFFECTS	umls	celf	557	140
umls	sosy	PROCESS_OF	umls	podg	177	140
umls	elii	PART_OF	umls	anab	219	140
umls	celf	AFFECTS	umls	fngs	539	140
umls	inch	DISRUPTS	umls	comd	303	140
umls	hops	INTERACTS_WITH	umls	nnon	681	140
umls	patf	PROCESS_OF	umls	podg	178	140
umls	ortf	NEG_AFFECTS	umls	orga	491	140
umls	carb	COEXISTS_WITH	umls	hops	506	140
umls	lbpr	USES	umls	bacs	408	140
umls	rcpt	AUGMENTS	umls	genf	195	140
umls	aapp	NEG_AFFECTS	umls	acab	561	140
umls	carb	INHIBITS	umls	elii	328	140
umls	clnd	CAUSES	umls	dsyn	590	140
umls	celc	NEG_LOCATION_OF	umls	npop	631	140
umls	orch	ISA	umls	eico	159	140
umls	genf	NEG_CAUSES	umls	dsyn	617	140
umls	fngs	NEG_CAUSES	umls	dsyn	317	140
umls	imft	INTERACTS_WITH	umls	chvs	261	140
umls	hops	DISRUPTS	umls	celc	652	140
umls	phsu	COEXISTS_WITH	umls	opco	238	139
umls	hops	AUGMENTS	umls	sosy	461	139
umls	elii	CAUSES	umls	cgab	228	139
umls	topp	NEG_TREATS	umls	acab	666	139
umls	opco	AFFECTS	umls	bpoc	410	139
umls	orgf	NEG_COEXISTS_WITH	umls	ortf	589	139
umls	nnon	DISRUPTS	umls	tisu	303	139
umls	bact	LOCATION_OF	umls	opco	293	139
umls	hlca	NEG_USES	umls	diap	369	139
ncbigene	aapp	DISRUPTS	umls	acab	473	139
umls	carb	TREATS	umls	neop	211	138
umls	emst	PART_OF	umls	alga	150	138
umls	plnt	ISA	umls	invt	216	138
umls	imft	ISA	umls	chem	162	138
umls	aapp	PART_OF	umls	popg	296	138
umls	aapp	NEG_INHIBITS	ncbigene	aapp	2703	138
umls	prog	TREATS	umls	humn	508	138
umls	patf	MANIFESTATION_OF	umls	genf	423	138
umls	inch	CONVERTS_TO	umls	elii	370	138
umls	nnon	CAUSES	umls	mobd	333	138
umls	opco	COEXISTS_WITH	umls	phsu	328	138
umls	elii	COEXISTS_WITH	ncbigene	aapp	991	138
umls	gngm	NEG_INTERACTS_WITH	ncbigene	gngm	1379	138
umls	bacs	TREATS	umls	patf	398	138
umls	aapp	NEG_INHIBITS	umls	bacs	1597	138
umls	imft	ADMINISTERED_TO	umls	anim	387	137
umls	horm	NEG_STIMULATES	umls	gngm	917	137
umls	phsu	DISRUPTS	umls	celc	766	137
umls	carb	compared_with	umls	lipd	237	137
umls	diap	MEASURES	umls	gngm	308	137
umls	gngm	NEG_ASSOCIATED_WITH	umls	dsyn	3311	137
umls	aapp	STIMULATES	umls	nusq	708	137
umls	lipd	INTERACTS_WITH	umls	horm	383	137
umls	chvf	ISA	umls	chvs	139	137
umls	tisu	NEG_LOCATION_OF	umls	virs	441	137
umls	elii	AFFECTS	umls	acab	292	137
ncbigene	aapp	NEG_COEXISTS_WITH	umls	gngm	2688	137
umls	opco	ISA	umls	chem	186	137
umls	lipd	NEG_PART_OF	umls	bact	280	137
umls	phsu	NEG_TREATS	umls	podg	545	136
umls	irda	INTERACTS_WITH	umls	horm	458	136
umls	virs	INTERACTS_WITH	umls	fngs	367	136
umls	hops	NEG_AFFECTS	umls	phsf	367	136
umls	phsu	NEG_AFFECTS	umls	biof	239	136
umls	horm	NEG_AFFECTS	umls	neop	272	136
umls	patf	NEG_PREDISPOSES	umls	dsyn	894	136
umls	orgf	ISA	umls	orga	141	136
umls	comd	AFFECTS	umls	invt	283	136
umls	bodm	AFFECTS	umls	neop	598	136
ncbigene	aapp	compared_with	umls	chvf	372	136
umls	horm	STIMULATES	umls	lipd	280	136
umls	lipd	PART_OF	umls	anst	158	136
umls	eico	CAUSES	umls	sosy	277	136
ncbigene	aapp	same_as	ncbigene	aapp	465	135
umls	carb	TREATS	umls	fndg	236	135
umls	bacs	ADMINISTERED_TO	umls	emod	428	135
umls	orgf	NEG_AFFECTS	umls	celf	526	135
umls	carb	AFFECTS	umls	comd	276	135
umls	lipd	AFFECTS	umls	sosy	441	135
umls	strd	COEXISTS_WITH	umls	inch	223	135
umls	tisu	NEG_LOCATION_OF	umls	diap	429	135
umls	aggp	LOCATION_OF	umls	strd	163	135
umls	antb	DISRUPTS	umls	dsyn	794	135
umls	chvf	compared_with	umls	inch	370	135
umls	medd	NEG_TREATS	umls	humn	595	135
umls	nsba	STIMULATES	umls	eico	192	134
umls	inbe	ISA	umls	menp	143	134
umls	imft	CAUSES	umls	emod	202	134
umls	resa	compared_with	umls	aapp	251	134
umls	imft	STIMULATES	umls	eico	167	134
umls	elii	COEXISTS_WITH	umls	rcpt	167	134
umls	rich	INTERACTS_WITH	umls	invt	307	134
umls	rcpt	ISA	ncbigene	aapp	136	134
umls	celf	NEG_AFFECTS	umls	orga	397	133
umls	orch	NEG_PREVENTS	umls	dsyn	1419	133
umls	elii	CAUSES	umls	anab	265	133
umls	imft	ISA	umls	chvf	145	133
umls	nsba	compared_with	umls	bacs	290	133
umls	biof	AFFECTS	umls	virs	311	133
umls	acab	OCCURS_IN	umls	aggp	394	133
umls	bodm	compared_with	umls	chvs	321	133
umls	bdsu	LOCATION_OF	ncbigene	bacs	154	133
umls	irda	INTERACTS_WITH	umls	imft	432	133
ncbigene	gngm	PART_OF	umls	arch	725	133
umls	bdsy	NEG_LOCATION_OF	umls	topp	640	133
umls	genf	CAUSES	umls	neop	201	133
umls	hlca	NEG_COEXISTS_WITH	umls	topp	834	133
ncbigene	horm	TREATS	umls	podg	273	132
umls	lipd	compared_with	umls	carb	243	132
umls	bacs	NEG_AFFECTS	umls	bpoc	1112	132
umls	nsba	NEG_INTERACTS_WITH	umls	aapp	689	132
umls	nusq	INTERACTS_WITH	ncbigene	aapp	618	132
umls	lipd	AUGMENTS	umls	inpo	240	132
ncbigene	gngm	NEG_ASSOCIATED_WITH	umls	dsyn	3025	132
umls	fngs	INTERACTS_WITH	umls	euka	372	132
umls	celc	NEG_AFFECTS	umls	orgf	476	132
umls	invt	INTERACTS_WITH	umls	fngs	478	132
umls	mamm	NEG_LOCATION_OF	umls	carb	341	132
umls	vita	ASSOCIATED_WITH	umls	sosy	464	132
umls	carb	AFFECTS	umls	acab	291	132
umls	resa	NEG_MEASURES	umls	qnco	415	131
umls	inch	DISRUPTS	umls	inpo	405	131
umls	ortf	NEG_AFFECTS	umls	orgf	580	131
umls	lipd	DISRUPTS	umls	phsf	426	131
umls	aapp	PREVENTS	umls	comd	337	131
umls	horm	higher_than	umls	medd	185	131
umls	plnt	LOCATION_OF	umls	opco	416	131
umls	strd	TREATS	umls	inpo	331	131
umls	horm	COEXISTS_WITH	umls	imft	270	131
umls	neop	PRODUCES	ncbigene	gngm	531	131
umls	dsyn	PRODUCES	ncbigene	imft	848	131
umls	patf	PROCESS_OF	umls	prog	274	131
umls	food	compared_with	umls	food	243	131
umls	topp	NEG_PRECEDES	umls	acab	369	131
umls	topp	NEG_higher_than	umls	topp	773	131
umls	orgf	AFFECTS	umls	fish	690	131
umls	chem	ISA	umls	chem	134	131
umls	nnon	INTERACTS_WITH	umls	imft	454	131
umls	nusq	CONVERTS_TO	umls	gngm	374	131
umls	aggp	NEG_USES	umls	medd	244	130
umls	horm	PART_OF	umls	anst	150	130
umls	aapp	NEG_ISA	umls	bacs	335	130
umls	lipd	CAUSES	umls	neop	376	130
umls	nnon	compared_with	umls	antb	213	130
umls	nsba	INTERACTS_WITH	umls	gngm	410	130
umls	elii	TREATS	umls	aggp	197	130
umls	mobd	MANIFESTATION_OF	umls	genf	282	130
umls	phsu	ASSOCIATED_WITH	umls	sosy	729	130
umls	horm	NEG_INTERACTS_WITH	ncbigene	aapp	632	130
umls	gngm	NEG_INTERACTS_WITH	ncbigene	aapp	1260	130
umls	elii	ISA	umls	orch	131	130
umls	mobd	AFFECTS	umls	virs	360	129
umls	cgab	LOCATION_OF	umls	bact	220	129
umls	horm	higher_than	umls	orch	425	129
umls	blor	LOCATION_OF	umls	acab	255	129
umls	inch	higher_than	umls	orch	746	129
ncbigene	aapp	lower_than	umls	aapp	799	129
umls	cell	LOCATION_OF	umls	imft	396	129
umls	inch	CAUSES	umls	lbtr	273	129
umls	topp	NEG_PREDISPOSES	umls	patf	1232	129
umls	fndg	PROCESS_OF	umls	grup	155	129
umls	phsu	NEG_INTERACTS_WITH	umls	orch	1441	129
ncbigene	aapp	NEG_COEXISTS_WITH	ncbigene	gngm	2170	129
umls	carb	COEXISTS_WITH	ncbigene	aapp	774	129
umls	dsyn	NEG_PREDISPOSES	umls	patf	1289	129
umls	orgf	NEG_COEXISTS_WITH	umls	phsf	372	128
umls	gngm	NEG_AFFECTS	umls	moft	1033	128
umls	aapp	higher_than	umls	gngm	1369	128
umls	strd	AFFECTS	umls	genf	246	128
umls	rnlw	AFFECTS	umls	orgt	325	128
umls	inch	COEXISTS_WITH	umls	rcpt	164	128
umls	rcpt	AFFECTS	umls	bpoc	286	128
umls	dsyn	NEG_PROCESS_OF	umls	emod	222	128
umls	hops	ISA	umls	opco	162	128
umls	bacs	CAUSES	umls	anab	508	128
umls	antb	CAUSES	umls	neop	351	128
umls	celc	NEG_PART_OF	umls	mamm	359	128
umls	rcpt	STIMULATES	ncbigene	gngm	612	128
ncbigene	aapp	PREVENTS	umls	dsyn	757	128
umls	elii	INHIBITS	umls	aapp	559	127
umls	medd	USES	umls	orch	460	127
umls	opco	DISRUPTS	umls	celf	374	127
umls	elii	compared_with	ncbigene	gngm	518	127
umls	tisu	LOCATION_OF	umls	cgab	203	127
umls	topp	NEG_CAUSES	umls	dsyn	1830	127
ncbigene	enzy	ADMINISTERED_TO	umls	humn	464	127
umls	inbe	NEG_AFFECTS	umls	inbe	511	127
ncbigene	gngm	DISRUPTS	umls	bpoc	4001	127
umls	antb	PREVENTS	umls	acab	211	127
umls	elii	DISRUPTS	umls	biof	343	127
umls	strd	AUGMENTS	umls	fndg	514	127
umls	chvs	lower_than	umls	chvs	173	127
umls	orch	NEG_DISRUPTS	umls	phsf	699	127
umls	carb	INTERACTS_WITH	umls	nsba	270	127
umls	medd	compared_with	ncbigene	gngm	931	126
umls	carb	INTERACTS_WITH	umls	hops	566	126
umls	hops	STIMULATES	umls	eico	257	126
umls	chvs	higher_than	ncbigene	gngm	217	126
umls	mbrt	MEASURES	umls	tmco	481	126
umls	bpoc	PART_OF	umls	prog	194	126
umls	antb	NEG_TREATS	umls	neop	366	126
umls	biof	PRODUCES	umls	enzy	303	126
umls	orch	compared_with	umls	chem	588	126
umls	inch	ADMINISTERED_TO	umls	orgm	297	126
umls	phsu	AUGMENTS	umls	neop	715	126
ncbigene	aapp	COEXISTS_WITH	umls	hops	1258	126
umls	podg	USES	umls	resd	168	126
umls	orch	compared_with	ncbigene	aapp	1231	126
umls	hops	INHIBITS	umls	imft	251	126
umls	horm	INHIBITS	ncbigene	aapp	420	126
umls	strd	AFFECTS	umls	tisu	239	125
umls	sosy	MANIFESTATION_OF	umls	cgab	415	125
umls	celf	NEG_AFFECTS	umls	genf	383	125
umls	enzy	INTERACTS_WITH	umls	aapp	570	125
umls	topp	higher_than	umls	orch	1619	125
umls	moft	NEG_AFFECTS	ncbigene	gngm	1403	125
umls	strd	INTERACTS_WITH	umls	strd	419	125
umls	genf	ISA	umls	orga	174	125
umls	bact	NEG_LOCATION_OF	umls	aapp	1302	125
ncbigene	aapp	NEG_AFFECTS	umls	bpoc	1056	125
umls	inch	compared_with	umls	clnd	258	125
umls	topp	ISA	umls	imft	158	125
umls	popg	LOCATION_OF	umls	bacs	151	125
umls	bodm	CAUSES	umls	neop	455	125
umls	phsu	INHIBITS	umls	carb	521	125
umls	chvs	CAUSES	umls	mobd	269	125
umls	phsu	CONVERTS_TO	umls	gngm	346	125
umls	bacs	compared_with	umls	hops	814	125
umls	nnon	INTERACTS_WITH	umls	horm	370	125
umls	rcpt	AFFECTS	umls	orgf	266	124
umls	aapp	ISA	umls	nnon	196	124
umls	phsf	AFFECTS	umls	virs	318	124
umls	ortf	ISA	umls	celf	193	124
umls	eico	COEXISTS_WITH	ncbigene	gngm	425	124
umls	nnon	compared_with	umls	opco	156	124
umls	bpoc	LOCATION_OF	umls	mobd	277	124
umls	hops	ISA	umls	aapp	153	124
umls	topp	NEG_TREATS	umls	podg	538	124
umls	antb	PREVENTS	umls	neop	277	124
umls	nsba	INTERACTS_WITH	umls	elii	235	124
umls	emod	COEXISTS_WITH	umls	patf	378	124
umls	diap	MEASURES	umls	chvs	291	124
ncbigene	gngm	DISRUPTS	umls	acab	574	124
umls	resa	MEASURES	umls	strd	194	124
umls	carb	NEG_AFFECTS	umls	phsf	254	124
umls	strd	ISA	umls	carb	143	124
umls	cgab	AFFECTS	umls	virs	182	123
umls	lipd	DISRUPTS	umls	dsyn	687	123
umls	gngm	INHIBITS	umls	inch	978	123
umls	carb	compared_with	umls	hops	229	123
umls	lipd	INTERACTS_WITH	umls	chem	275	123
umls	anab	PART_OF	umls	orgm	189	123
umls	horm	compared_with	ncbigene	aapp	384	123
umls	orch	NEG_INHIBITS	umls	nsba	572	123
umls	carb	TREATS	umls	aggp	178	123
umls	elii	AUGMENTS	umls	inpo	289	123
umls	nsba	COEXISTS_WITH	umls	gngm	371	123
umls	bacs	CONVERTS_TO	umls	inch	437	123
umls	antb	compared_with	umls	nnon	207	123
umls	nsba	COEXISTS_WITH	umls	hops	285	123
umls	orgf	NEG_ASSOCIATED_WITH	umls	sosy	638	123
umls	eico	INTERACTS_WITH	umls	nsba	184	123
umls	gngm	DISRUPTS	umls	menp	1516	122
umls	medd	compared_with	umls	horm	281	122
umls	topp	NEG_CAUSES	umls	patf	1316	122
umls	phsu	COEXISTS_WITH	umls	strd	320	122
umls	nnon	DISRUPTS	umls	menp	484	122
ncbigene	gngm	INHIBITS	umls	nsba	541	122
umls	acab	AFFECTS	umls	genf	308	122
umls	elii	PART_OF	umls	emst	227	122
umls	edac	NEG_AFFECTS	umls	orga	169	122
umls	opco	compared_with	umls	aapp	249	122
umls	aapp	METHOD_OF	umls	topp	584	122
umls	gngm	ISA	umls	topp	202	122
umls	gngm	PART_OF	umls	aggp	206	122
umls	aapp	NEG_STIMULATES	umls	horm	480	122
umls	horm	DISRUPTS	umls	comd	209	122
umls	chem	compared_with	umls	orch	649	122
umls	horm	INHIBITS	umls	strd	249	121
umls	cell	PRODUCES	umls	rcpt	348	121
umls	prog	LOCATION_OF	umls	aapp	235	121
umls	mamm	LOCATION_OF	umls	opco	367	121
ncbigene	aapp	AUGMENTS	umls	emst	666	121
umls	bact	NEG_LOCATION_OF	umls	hops	174	121
umls	orch	NEG_INHIBITS	umls	bacs	1565	121
umls	sosy	PROCESS_OF	umls	mamm	221	121
umls	phsu	PART_OF	umls	humn	324	121
umls	phsu	CAUSES	umls	cgab	373	121
umls	tisu	NEG_LOCATION_OF	umls	bact	290	121
umls	phsu	CONVERTS_TO	umls	phsu	287	120
umls	patf	NEG_AFFECTS	umls	celf	545	120
umls	nnon	higher_than	umls	aapp	409	120
umls	patf	MANIFESTATION_OF	umls	comd	336	120
umls	lbpr	MEASURES	ncbigene	horm	144	120
umls	phsu	compared_with	umls	clnd	345	120
umls	bact	NEG_LOCATION_OF	umls	bacs	571	120
umls	bacs	higher_than	umls	lipd	456	120
umls	carb	compared_with	umls	inch	310	120
umls	inch	NEG_AFFECTS	umls	orgf	491	120
umls	orch	ADMINISTERED_TO	umls	orgm	726	120
umls	patf	NEG_AFFECTS	umls	dsyn	1234	120
ncbigene	horm	ASSOCIATED_WITH	umls	dsyn	193	120
umls	horm	AUGMENTS	umls	mobd	244	120
umls	diap	NEG_USES	umls	phsu	305	119
umls	eehu	CAUSES	umls	hlca	217	119
umls	carb	STIMULATES	umls	nsba	203	119
umls	inpo	COMPLICATES	umls	dsyn	1008	119
umls	bacs	higher_than	umls	elii	403	119
umls	gngm	higher_than	umls	aapp	1182	119
ncbigene	aapp	STIMULATES	umls	antb	482	119
umls	celf	ISA	umls	genf	131	119
umls	bacs	higher_than	umls	medd	356	119
umls	imft	AUGMENTS	umls	npop	344	119
ncbigene	rcpt	ADMINISTERED_TO	umls	mamm	280	119
umls	nusq	COEXISTS_WITH	umls	inch	242	119
umls	aapp	NEG_PRODUCES	umls	aapp	644	119
umls	chem	INTERACTS_WITH	umls	horm	206	119
umls	carb	STIMULATES	umls	lipd	385	119
umls	orch	NEG_AUGMENTS	umls	fndg	976	119
umls	carb	DISRUPTS	umls	menp	426	118
umls	phsu	NEG_INHIBITS	umls	fndg	2055	118
umls	imft	compared_with	umls	orch	466	118
umls	imft	ASSOCIATED_WITH	umls	sosy	529	118
umls	medd	higher_than	umls	topp	1098	118
umls	invt	CAUSES	umls	neop	333	118
umls	bpoc	PART_OF	umls	vtbt	166	118
umls	bacs	INTERACTS_WITH	umls	opco	380	118
umls	bsoj	NEG_LOCATION_OF	umls	fndg	493	118
umls	cell	NEG_LOCATION_OF	umls	elii	508	118
ncbigene	gngm	AFFECTS	umls	npop	535	118
umls	orga	ISA	umls	phsf	126	118
umls	gora	METHOD_OF	umls	ocdi	383	118
umls	gngm	INTERACTS_WITH	umls	nnon	664	118
umls	phsf	ISA	umls	menp	141	118
umls	antb	PREDISPOSES	umls	patf	402	118
umls	fngs	LOCATION_OF	umls	phsu	291	118
umls	moft	NEG_CAUSES	umls	celf	396	118
umls	imft	PART_OF	umls	anst	147	118
umls	orch	NEG_CAUSES	umls	dsyn	1246	117
umls	orch	CONVERTS_TO	umls	gngm	1452	117
umls	dsyn	NEG_ISA	umls	sosy	235	117
umls	bacs	ISA	umls	nusq	119	117
umls	bpoc	NEG_LOCATION_OF	umls	hops	582	117
umls	aapp	TREATS	umls	virs	397	117
umls	bact	INTERACTS_WITH	umls	anim	267	117
umls	antb	INHIBITS	ncbigene	aapp	353	117
umls	phsf	NEG_AFFECTS	umls	orgf	353	117
umls	virs	INTERACTS_WITH	umls	arch	185	117
umls	aapp	INHIBITS	umls	rcpt	571	117
umls	nnon	INTERACTS_WITH	umls	rcpt	211	117
umls	horm	NEG_ADMINISTERED_TO	umls	mamm	321	117
umls	neop	AFFECTS	umls	anim	245	117
umls	cgab	PART_OF	umls	popg	169	117
umls	bacs	NEG_DISRUPTS	umls	orgf	524	117
umls	resd	CAUSES	umls	acab	171	117
umls	eico	DISRUPTS	umls	cell	294	117
umls	neop	PROCESS_OF	umls	prog	336	117
umls	bacs	PRODUCES	umls	bacs	388	117
umls	phsu	PART_OF	umls	mamm	377	117
umls	geoa	NEG_ISA	umls	geoa	277	116
umls	popg	ISA	umls	mamm	163	116
umls	celf	NEG_AFFECTS	umls	ortf	349	116
umls	tisu	PART_OF	umls	arch	143	116
umls	orch	NEG_ISA	umls	orch	591	116
umls	carb	STIMULATES	umls	phsu	442	116
umls	phsf	NEG_PROCESS_OF	umls	plnt	267	116
umls	hops	NEG_AFFECTS	umls	orgf	737	116
umls	chvs	compared_with	umls	bodm	323	116
umls	opco	TREATS	umls	mamm	151	116
umls	lipd	STIMULATES	umls	carb	321	116
ncbigene	gngm	COEXISTS_WITH	umls	carb	1573	116
umls	cell	NEG_PART_OF	umls	humn	509	116
umls	lipd	compared_with	umls	topp	430	116
umls	diap	NEG_DIAGNOSES	umls	sosy	561	116
umls	gngm	AUGMENTS	umls	inpo	825	116
umls	patf	AFFECTS	umls	anim	359	116
umls	anim	LOCATION_OF	umls	bacs	209	116
umls	podg	INTERACTS_WITH	umls	famg	224	115
umls	mobd	PRECEDES	umls	dsyn	1029	115
umls	emod	PROCESS_OF	umls	euka	155	115
umls	blor	LOCATION_OF	umls	sosy	300	115
umls	imft	INHIBITS	umls	aapp	481	115
umls	antb	PREVENTS	umls	comd	239	115
umls	carb	INHIBITS	umls	lipd	351	115
umls	strd	DISRUPTS	umls	fndg	423	115
umls	blor	LOCATION_OF	umls	patf	344	115
umls	acab	COEXISTS_WITH	umls	comd	246	115
umls	eico	STIMULATES	umls	orch	640	115
umls	nsba	AUGMENTS	umls	genf	231	115
umls	nusq	CAUSES	umls	neop	468	115
umls	antb	NEG_DISRUPTS	umls	orgf	227	115
ncbigene	gngm	PART_OF	umls	alga	627	115
umls	arch	INTERACTS_WITH	umls	bact	201	115
umls	topp	PRECEDES	umls	qnco	164	114
umls	elii	higher_than	umls	inch	377	114
umls	antb	ISA	umls	hops	126	114
umls	orgf	NEG_AFFECTS	umls	neop	365	114
umls	orch	compared_with	umls	eico	318	114
umls	eico	compared_with	umls	topp	254	114
umls	bpoc	LOCATION_OF	umls	enzy	167	114
umls	clnd	PREVENTS	umls	dsyn	597	114
umls	opco	AFFECTS	umls	inpo	204	114
umls	antb	INTERACTS_WITH	umls	chem	225	114
umls	carb	CONVERTS_TO	umls	bacs	377	114
umls	cgab	PART_OF	umls	bact	220	114
umls	orch	TREATS	umls	anab	289	114
ncbigene	gngm	INTERACTS_WITH	umls	strd	592	114
umls	bdsu	LOCATION_OF	umls	irda	207	114
umls	bact	NEG_ISA	umls	bact	515	114
umls	bsoj	LOCATION_OF	umls	emod	254	114
umls	lipd	DISRUPTS	umls	fndg	635	113
umls	nusq	CAUSES	umls	mobd	262	113
umls	acab	MANIFESTATION_OF	umls	neop	439	113
umls	resa	compared_with	umls	nnon	142	113
umls	orch	NEG_CAUSES	umls	sosy	842	113
umls	gngm	DISRUPTS	umls	acab	342	113
umls	lipd	DISRUPTS	umls	inpo	260	113
umls	orch	TREATS	umls	virs	351	113
umls	irda	TREATS	umls	mamm	223	113
ncbigene	enzy	DISRUPTS	umls	ortf	516	113
umls	rcpt	AFFECTS	umls	npop	191	113
umls	orch	higher_than	umls	nnon	382	113
umls	neop	NEG_PRODUCES	ncbigene	aapp	733	113
umls	inpo	NEG_COEXISTS_WITH	umls	inpo	720	113
umls	irda	INTERACTS_WITH	umls	rcpt	213	113
umls	neop	NEG_PROCESS_OF	umls	popg	269	113
