SUBJECT_PREFIX	SUBJECT_SEMTYPE	PREDICATE	OBJECT_PREFIX	OBJECT_SEMTYPE	DOC_N	DOC_N_VALID
umls	aapp	NEG_AUGMENTS	umls	npop	536	21
umls	edac	ISA	umls	hlca	51	21
umls	nusq	COEXISTS_WITH	umls	carb	75	21
umls	antb	INTERACTS_WITH	umls	rcpt	69	21
umls	orch	NEG_AUGMENTS	umls	patf	364	21
umls	inbe	ISA	umls	dora	25	21
umls	hlca	USES	umls	qnco	23	21
umls	bact	NEG_LOCATION_OF	umls	nusq	64	21
umls	inch	PART_OF	umls	celc	48	21
umls	bdsu	PART_OF	umls	podg	27	21
umls	orgf	OCCURS_IN	umls	humn	38	21
umls	strd	PART_OF	umls	popg	32	21
umls	antb	ADMINISTERED_TO	umls	anim	92	21
umls	lbtr	MANIFESTATION_OF	umls	phsf	42	21
umls	antb	NEG_INTERACTS_WITH	umls	antb	371	21
umls	anst	LOCATION_OF	umls	nusq	49	21
umls	nsba	compared_with	umls	eico	36	21
umls	mobd	NEG_ISA	umls	fndg	60	21
umls	phpr	OCCURS_IN	umls	grup	52	21
umls	orch	NEG_TREATS	umls	virs	81	21
umls	strd	higher_than	umls	bacs	95	21
umls	bacs	NEG_STIMULATES	umls	lipd	126	21
umls	lipd	compared_with	umls	hops	142	21
umls	lbtr	NEG_COEXISTS_WITH	umls	lbtr	135	21
umls	bsoj	NEG_LOCATION_OF	umls	acab	108	21
umls	humn	NEG_LOCATION_OF	umls	hops	265	21
umls	eico	INHIBITS	ncbigene	aapp	89	21
umls	irda	compared_with	umls	clnd	88	21
umls	eico	PREVENTS	umls	dsyn	47	21
umls	emst	PART_OF	umls	popg	35	21
umls	orch	NEG_TREATS	umls	podg	45	21
umls	topp	USES	ncbigene	phsu	40	21
umls	antb	CAUSES	umls	lbtr	100	21
umls	strd	STIMULATES	umls	lipd	71	21
umls	emst	PART_OF	umls	aggp	27	21
umls	fish	ISA	umls	bird	25	21
umls	genf	PRODUCES	ncbigene	imft	172	21
umls	horm	NEG_INHIBITS	umls	gngm	484	21
umls	emod	AFFECTS	umls	mobd	88	21
umls	inch	INTERACTS_WITH	umls	strd	109	21
umls	nusq	DISRUPTS	umls	orgf	80	21
umls	qnco	compared_with	umls	orch	65	21
umls	aapp	ISA	umls	amas	37	21
umls	elii	STIMULATES	umls	antb	153	21
umls	gngm	NEG_AFFECTS	umls	phsf	235	21
umls	virs	INTERACTS_WITH	umls	rept	55	21
umls	chvs	compared_with	umls	nnon	115	21
umls	phsf	PROCESS_OF	umls	podg	24	21
umls	enzy	INTERACTS_WITH	umls	irda	44	21
umls	acab	NEG_AFFECTS	umls	phsf	36	21
umls	cell	NEG_PRODUCES	ncbigene	gngm	231	21
umls	arch	NEG_LOCATION_OF	umls	aapp	112	21
umls	chvs	NEG_CAUSES	umls	comd	50	21
umls	cell	NEG_PART_OF	umls	virs	175	21
umls	orch	NEG_INTERACTS_WITH	umls	antb	378	21
umls	enzy	INTERACTS_WITH	ncbigene	aapp	99	21
umls	anab	AFFECTS	umls	bact	76	21
umls	medd	USES	umls	carb	48	21
umls	horm	CONVERTS_TO	umls	bacs	58	21
umls	nsba	DISRUPTS	umls	celc	119	21
umls	bdsu	CAUSES	umls	cgab	102	21
umls	neop	ISA	umls	inpo	52	21
umls	horm	CONVERTS_TO	umls	nsba	33	21
umls	orch	NEG_DISRUPTS	umls	genf	277	21
umls	bodm	NEG_CAUSES	umls	patf	150	21
umls	bpoc	PART_OF	umls	podg	49	21
umls	clna	ISA	umls	phsf	27	21
umls	medd	compared_with	umls	nsba	48	21
umls	antb	COEXISTS_WITH	umls	opco	47	21
umls	chvs	compared_with	umls	celc	29	21
umls	orch	NEG_INTERACTS_WITH	umls	carb	479	21
umls	chvs	INTERACTS_WITH	umls	strd	76	21
umls	irda	INHIBITS	umls	inch	60	21
umls	hlca	NEG_AFFECTS	umls	fndg	570	21
umls	phsu	higher_than	umls	resa	54	21
ncbigene	horm	TREATS	umls	fndg	72	21
umls	eico	TREATS	umls	aggp	44	21
ncbigene	gngm	NEG_INTERACTS_WITH	umls	horm	173	21
umls	cell	NEG_PRODUCES	umls	nnon	114	21
umls	cell	NEG_PRODUCES	umls	gngm	223	21
umls	phsu	higher_than	umls	inch	122	21
ncbigene	horm	TREATS	umls	anab	69	21
ncbigene	aapp	NEG_COEXISTS_WITH	umls	horm	130	21
umls	lipd	compared_with	umls	imft	80	21
umls	orch	NEG_STIMULATES	umls	nsba	349	21
umls	opco	AUGMENTS	umls	tisu	71	21
umls	bdsu	LOCATION_OF	umls	vita	43	21
umls	rcpt	PART_OF	umls	fngs	33	21
umls	carb	compared_with	umls	gngm	114	21
umls	aapp	NEG_ISA	umls	nsba	39	21
umls	strd	COEXISTS_WITH	umls	carb	90	21
umls	lipd	compared_with	ncbigene	gngm	300	21
umls	strd	COEXISTS_WITH	umls	gngm	139	21
umls	elii	TREATS	umls	famg	40	21
umls	carb	PART_OF	umls	bact	62	21
umls	phsu	compared_with	umls	chvs	135	21
umls	nusq	NEG_PREDISPOSES	umls	dsyn	98	21
umls	elii	compared_with	umls	resa	36	21
umls	irda	COEXISTS_WITH	umls	phsu	62	21
umls	anab	PROCESS_OF	umls	mamm	42	21
umls	hops	NEG_CAUSES	umls	inpo	182	21
ncbigene	gngm	COEXISTS_WITH	umls	eico	134	21
umls	eico	DISRUPTS	umls	dsyn	165	21
umls	gngm	TREATS	umls	dsyn	112	21
ncbigene	gngm	CONVERTS_TO	umls	nusq	138	21
umls	bacs	NEG_ISA	umls	chvf	60	21
umls	medd	higher_than	umls	nnon	68	21
umls	nsba	INTERACTS_WITH	umls	chem	63	21
umls	gngm	NEG_DISRUPTS	umls	orgf	201	21
ncbigene	gngm	higher_than	umls	medd	224	21
umls	imft	INTERACTS_WITH	umls	cell	146	21
umls	aapp	same_as	umls	topp	247	21
umls	elii	AFFECTS	umls	fndg	114	21
umls	orch	NEG_COEXISTS_WITH	umls	orch	2206	21
umls	antb	NEG_AFFECTS	umls	comd	154	20
umls	orgf	NEG_PRODUCES	umls	bacs	211	20
umls	horm	PART_OF	umls	bact	70	20
umls	bacs	NEG_INTERACTS_WITH	umls	inch	365	20
umls	celc	ADMINISTERED_TO	umls	mamm	22	20
umls	antb	NEG_INHIBITS	ncbigene	gngm	223	20
umls	nnon	DISRUPTS	umls	mobd	85	20
umls	nsba	AUGMENTS	umls	acab	53	20
umls	aapp	NEG_AUGMENTS	umls	patf	473	20
umls	mbrt	MEASURES	umls	ortf	88	20
umls	orga	NEG_ISA	umls	clna	22	20
umls	imft	NEG_CAUSES	umls	patf	141	20
umls	inch	NEG_ASSOCIATED_WITH	umls	inpo	77	20
umls	antb	CONVERTS_TO	umls	antb	128	20
umls	bacs	PRODUCES	umls	orch	206	20
umls	bodm	compared_with	umls	clnd	71	20
umls	carb	COEXISTS_WITH	umls	strd	90	20
umls	hlca	USES	ncbigene	aapp	40	20
umls	bacs	TREATS	umls	comd	46	20
umls	gngm	INHIBITS	umls	nsba	148	20
umls	phsu	higher_than	umls	hops	98	20
umls	nsba	NEG_INTERACTS_WITH	umls	phsu	103	20
umls	orch	NEG_AUGMENTS	umls	cell	662	20
umls	bacs	ISA	ncbigene	aapp	38	20
umls	cell	NEG_LOCATION_OF	umls	eico	145	20
umls	aapp	NEG_COEXISTS_WITH	umls	phsu	636	20
umls	elii	NEG_PART_OF	umls	orgm	45	20
umls	nnon	DISRUPTS	umls	emst	73	20
umls	invt	NEG_ISA	umls	invt	236	20
umls	aapp	DISRUPTS	umls	anab	338	20
umls	carb	AUGMENTS	umls	mobd	73	20
umls	bacs	PREVENTS	umls	acab	53	20
umls	lipd	ISA	umls	eico	24	20
umls	nsba	INTERACTS_WITH	umls	cell	58	20
umls	bacs	NEG_ASSOCIATED_WITH	umls	comd	160	20
umls	phsf	ISA	umls	moft	30	20
umls	medd	compared_with	umls	clnd	242	20
umls	topp	AFFECTS	umls	humn	463	20
umls	carb	INHIBITS	umls	fndg	49	20
ncbigene	phsu	AUGMENTS	umls	ortf	29	20
umls	phsu	NEG_INTERACTS_WITH	ncbigene	gngm	453	20
ncbigene	gngm	NEG_CAUSES	umls	dsyn	618	20
umls	inch	NEG_TREATS	umls	neop	27	20
umls	cgab	NEG_COEXISTS_WITH	umls	neop	118	20
umls	orch	higher_than	umls	bodm	238	20
umls	orch	NEG_COEXISTS_WITH	umls	aapp	1638	20
umls	elii	NEG_AFFECTS	umls	celc	142	20
umls	acab	AFFECTS	umls	orgm	50	20
umls	opco	USES	ncbigene	aapp	34	20
umls	gngm	compared_with	umls	lipd	113	20
ncbigene	imft	PREVENTS	umls	virs	89	20
umls	mnob	ISA	umls	chvs	21	20
umls	arch	INTERACTS_WITH	umls	orgm	47	20
umls	orch	AUGMENTS	umls	cgab	273	20
umls	horm	AFFECTS	umls	bdsy	72	20
umls	opco	higher_than	umls	medd	32	20
umls	mobd	COEXISTS_WITH	umls	sosy	116	20
umls	orch	NEG_PREDISPOSES	umls	inpo	213	20
umls	elii	TREATS	umls	neop	74	20
umls	horm	AUGMENTS	umls	cell	70	20
umls	phsf	AFFECTS	umls	anim	98	20
umls	nusq	NEG_AFFECTS	umls	moft	67	20
umls	chem	NEG_AFFECTS	umls	biof	29	20
umls	carb	NEG_AFFECTS	umls	biof	59	20
umls	celc	NEG_PRODUCES	umls	bacs	146	20
umls	chem	ISA	umls	phsu	20	20
ncbigene	aapp	METHOD_OF	umls	topp	100	20
umls	bodm	COEXISTS_WITH	umls	orch	135	20
ncbigene	nusq	CAUSES	umls	genf	27	20
umls	mobd	PRODUCES	umls	imft	206	20
umls	orch	CONVERTS_TO	umls	opco	89	20
umls	elii	DISRUPTS	umls	sosy	128	20
umls	aapp	higher_than	umls	irda	224	20
umls	famg	PRODUCES	umls	resd	34	20
umls	arch	LOCATION_OF	umls	carb	164	20
ncbigene	gngm	INTERACTS_WITH	umls	chem	108	20
umls	bacs	ADMINISTERED_TO	umls	famg	25	20
umls	orch	STIMULATES	umls	rcpt	243	20
umls	comd	PRODUCES	ncbigene	imft	54	20
umls	eico	NEG_STIMULATES	ncbigene	gngm	122	20
umls	genf	NEG_AFFECTS	umls	humn	129	20
umls	acab	NEG_PART_OF	umls	bact	50	20
umls	aapp	higher_than	umls	nnon	396	20
umls	phsu	NEG_COEXISTS_WITH	umls	aapp	478	20
umls	inpo	NEG_COEXISTS_WITH	umls	neop	156	20
umls	lipd	NEG_PREDISPOSES	umls	dsyn	73	20
umls	phsu	NEG_COEXISTS_WITH	umls	bacs	277	20
umls	nsba	NEG_AFFECTS	umls	moft	146	20
ncbigene	aapp	NEG_CAUSES	umls	dsyn	385	20
umls	chvf	NEG_ASSOCIATED_WITH	umls	inpo	42	20
umls	chem	NEG_AFFECTS	umls	phsf	43	20
umls	gngm	INTERACTS_WITH	umls	chvs	173	20
umls	orch	compared_with	umls	dora	67	20
umls	imft	INTERACTS_WITH	umls	nsba	51	20
umls	topp	higher_than	umls	nnon	128	20
umls	inpo	CAUSES	umls	orgf	34	20
umls	antb	NEG_TREATS	umls	inpo	154	20
umls	chvf	NEG_TREATS	umls	sosy	102	20
umls	gngm	NEG_AUGMENTS	umls	genf	254	20
ncbigene	aapp	NEG_CAUSES	umls	celf	74	20
umls	vita	INHIBITS	umls	gngm	50	20
umls	strd	AFFECTS	umls	emst	36	20
umls	nnon	COEXISTS_WITH	umls	inch	66	20
umls	aapp	NEG_COEXISTS_WITH	umls	carb	310	20
umls	phpr	OCCURS_IN	umls	famg	59	19
umls	aapp	NEG_INTERACTS_WITH	umls	rcpt	204	19
umls	eico	TREATS	umls	patf	42	19
umls	aapp	NEG_INTERACTS_WITH	umls	bact	381	19
umls	aapp	NEG_INHIBITS	umls	lipd	156	19
umls	carb	CAUSES	umls	lbtr	92	19
umls	imft	AFFECTS	umls	emod	70	19
umls	nsba	CONVERTS_TO	umls	bacs	77	19
umls	nnon	NEG_AFFECTS	umls	phsf	100	19
umls	nnon	COEXISTS_WITH	umls	aapp	215	19
umls	medd	compared_with	umls	lipd	104	19
umls	topp	higher_than	ncbigene	aapp	190	19
umls	eico	COEXISTS_WITH	umls	inch	87	19
umls	opco	CONVERTS_TO	umls	orch	50	19
ncbigene	gngm	NEG_AUGMENTS	umls	phsf	72	19
umls	nnon	COEXISTS_WITH	umls	gngm	105	19
umls	patf	MANIFESTATION_OF	umls	phsf	247	19
umls	famg	PRODUCES	umls	clas	70	19
umls	bodm	INTERACTS_WITH	umls	imft	248	19
umls	inch	higher_than	umls	chvs	141	19
umls	hops	NEG_AFFECTS	umls	celc	222	19
umls	horm	compared_with	umls	antb	51	19
umls	npop	ISA	umls	biof	24	19
umls	tisu	NEG_LOCATION_OF	umls	fngs	57	19
umls	orgm	INTERACTS_WITH	umls	arch	23	19
umls	invt	ISA	umls	fish	19	19
ncbigene	gngm	AFFECTS	umls	mobd	271	19
umls	famg	NEG_USES	umls	medd	68	19
ncbigene	gngm	compared_with	umls	antb	379	19
umls	nsba	AFFECTS	umls	comd	84	19
umls	topp	ISA	umls	antb	39	19
umls	phsu	compared_with	umls	irda	145	19
umls	phsu	NEG_AFFECTS	umls	tisu	228	19
ncbigene	gngm	compared_with	umls	strd	62	19
umls	medd	TREATS	umls	prog	81	19
umls	hops	COEXISTS_WITH	umls	opco	72	19
ncbigene	gngm	PRODUCES	umls	inch	77	19
umls	phsu	NEG_AUGMENTS	umls	phsf	127	19
umls	phsu	NEG_AFFECTS	umls	inpo	209	19
ncbigene	gngm	AFFECTS	umls	anab	299	19
umls	bpoc	NEG_LOCATION_OF	umls	gngm	316	19
umls	hops	AUGMENTS	umls	celc	69	19
ncbigene	bacs	COEXISTS_WITH	ncbigene	gngm	57	19
umls	inch	TREATS	umls	inpo	54	19
umls	nnon	STIMULATES	ncbigene	gngm	169	19
umls	aapp	ASSOCIATED_WITH	umls	cgab	94	19
umls	orga	NEG_ISA	umls	orgf	29	19
umls	inch	NEG_COEXISTS_WITH	umls	bacs	227	19
umls	resa	TREATS	umls	aggp	23	19
umls	inch	NEG_AFFECTS	umls	mobd	51	19
umls	celc	compared_with	umls	topp	47	19
umls	orgf	AFFECTS	umls	alga	80	19
umls	strd	TREATS	umls	mobd	129	19
umls	dsyn	NEG_COEXISTS_WITH	umls	acab	317	19
umls	mobd	OCCURS_IN	umls	grup	82	19
umls	nnon	TREATS	umls	humn	43	19
umls	resa	compared_with	ncbigene	aapp	43	19
umls	mobd	PRECEDES	umls	neop	89	19
umls	antb	NEG_CAUSES	umls	inpo	90	19
umls	ortf	NEG_ISA	umls	orgf	58	19
umls	popg	PRODUCES	umls	resd	69	19
umls	dsyn	PRODUCES	umls	vita	154	19
ncbigene	aapp	NEG_AUGMENTS	umls	genf	222	19
umls	celc	PART_OF	umls	famg	26	19
umls	nnon	CAUSES	umls	anab	69	19
umls	aapp	NEG_PART_OF	ncbigene	aapp	325	19
umls	irda	ISA	umls	chvf	27	19
umls	hops	NEG_COEXISTS_WITH	umls	orch	224	19
umls	gngm	higher_than	ncbigene	aapp	330	19
umls	nnon	INTERACTS_WITH	umls	strd	53	19
umls	genf	PRODUCES	umls	nsba	75	19
umls	lbpr	NEG_DIAGNOSES	umls	acab	128	19
umls	humn	DIAGNOSES	umls	neop	101	19
umls	irda	NEG_CAUSES	umls	patf	108	19
umls	biof	PRODUCES	ncbigene	bacs	33	19
umls	dsyn	PRODUCES	umls	rcpt	300	19
umls	inch	NEG_INHIBITS	umls	inch	122	19
ncbigene	phsu	PREVENTS	umls	dsyn	200	19
ncbigene	gngm	ASSOCIATED_WITH	umls	cgab	92	19
umls	aapp	higher_than	umls	antb	265	19
umls	gngm	NEG_PART_OF	umls	orgm	92	19
umls	opco	PREVENTS	umls	dsyn	45	19
umls	elii	DISRUPTS	umls	moft	61	19
ncbigene	aapp	PART_OF	umls	popg	56	19
umls	carb	INHIBITS	umls	ortf	40	19
umls	celf	PRODUCES	umls	vita	93	19
umls	moft	AFFECTS	umls	orch	24	19
umls	nsba	INHIBITS	umls	carb	64	19
umls	opco	AFFECTS	umls	sosy	63	19
umls	carb	NEG_INTERACTS_WITH	umls	carb	271	19
umls	sosy	ASSOCIATED_WITH	umls	patf	75	19
umls	gngm	NEG_ASSOCIATED_WITH	umls	comd	251	19
umls	aapp	higher_than	umls	lipd	183	19
ncbigene	gngm	INTERACTS_WITH	umls	irda	201	19
umls	aggp	LOCATION_OF	umls	gngm	71	19
umls	eico	NEG_STIMULATES	umls	eico	49	19
umls	imft	TREATS	umls	humn	46	19
umls	rcpt	COEXISTS_WITH	umls	nsba	34	19
umls	gngm	INTERACTS_WITH	umls	chem	103	19
umls	nsba	INHIBITS	umls	inch	107	19
umls	medd	NEG_ISA	umls	medd	112	19
umls	emst	NEG_LOCATION_OF	umls	neop	99	19
umls	imft	INTERACTS_WITH	umls	strd	47	19
umls	nusq	PREDISPOSES	umls	comd	93	19
umls	anab	AFFECTS	umls	invt	76	19
umls	rcpt	INTERACTS_WITH	umls	bodm	47	19
ncbigene	gngm	CONVERTS_TO	umls	orch	288	19
umls	cell	INTERACTS_WITH	umls	bacs	269	19
umls	gngm	NEG_AFFECTS	umls	patf	413	19
umls	inbe	PROCESS_OF	umls	mamm	26	19
ncbigene	gngm	DISRUPTS	umls	biof	436	19
umls	aapp	NEG_TREATS	umls	virs	76	19
umls	nusq	PART_OF	umls	anim	48	19
umls	imft	INTERACTS_WITH	umls	bodm	206	19
umls	mbrt	MEASURES	umls	lipd	53	19
umls	strd	NEG_AFFECTS	umls	patf	55	19
umls	hops	TREATS	umls	humn	45	19
ncbigene	aapp	NEG_PRODUCES	umls	gngm	48	19
umls	horm	ADMINISTERED_TO	umls	anim	174	19
umls	gngm	ISA	umls	nnon	29	19
umls	gngm	NEG_CAUSES	umls	phsf	312	19
umls	opco	STIMULATES	umls	orch	198	19
umls	lipd	INHIBITS	umls	antb	111	19
umls	acab	CAUSES	umls	dsyn	67	19
umls	lipd	NEG_INHIBITS	umls	gngm	427	19
umls	orgf	NEG_PROCESS_OF	umls	anim	139	19
umls	imft	higher_than	umls	bacs	100	19
umls	bact	INTERACTS_WITH	umls	rich	49	19
umls	horm	COEXISTS_WITH	umls	nusq	60	19
umls	cell	PRODUCES	umls	enzy	74	18
umls	hops	NEG_ISA	umls	phsu	36	18
umls	orgm	INTERACTS_WITH	umls	fish	98	18
umls	phsu	METHOD_OF	umls	topp	91	18
umls	elii	NEG_INTERACTS_WITH	umls	inch	179	18
umls	anab	PROCESS_OF	umls	plnt	21	18
umls	irda	NEG_AFFECTS	umls	npop	240	18
umls	elii	ISA	umls	clnd	18	18
umls	enzy	INTERACTS_WITH	ncbigene	gngm	158	18
umls	carb	NEG_ISA	umls	bacs	58	18
umls	humn	INTERACTS_WITH	umls	prog	164	18
umls	aapp	PART_OF	umls	prog	43	18
umls	aapp	CONVERTS_TO	ncbigene	aapp	190	18
umls	horm	PRODUCES	umls	bacs	36	18
umls	inch	STIMULATES	umls	imft	108	18
umls	nusq	NEG_PART_OF	umls	mamm	45	18
ncbigene	aapp	NEG_COEXISTS_WITH	umls	aapp	344	18
umls	opco	STIMULATES	umls	opco	55	18
umls	bdsy	NEG_AFFECTS	umls	orgf	166	18
umls	fngs	ISA	umls	bact	22	18
umls	comd	NEG_PRODUCES	umls	bacs	74	18
umls	dora	PROCESS_OF	umls	popg	25	18
umls	antb	NEG_same_as	umls	antb	65	18
umls	aapp	NEG_AUGMENTS	umls	comd	166	18
umls	imft	ADMINISTERED_TO	umls	cell	67	18
umls	hops	PART_OF	umls	bact	52	18
umls	clnd	ISA	umls	orch	182	18
umls	hops	NEG_ASSOCIATED_WITH	umls	dsyn	352	18
umls	imft	TREATS	umls	virs	56	18
umls	horm	INTERACTS_WITH	umls	bodm	171	18
umls	mbrt	MEASURES	umls	horm	88	18
umls	bdsy	LOCATION_OF	umls	horm	106	18
umls	antb	ASSOCIATED_WITH	umls	inpo	58	18
umls	virs	LOCATION_OF	umls	opco	44	18
umls	imft	COEXISTS_WITH	umls	hops	193	18
umls	antb	AFFECTS	umls	moft	74	18
umls	bacs	COEXISTS_WITH	umls	bodm	64	18
umls	antb	AFFECTS	umls	emst	81	18
umls	qnco	MEASUREMENT_OF	umls	phsf	50	18
umls	strd	INHIBITS	umls	carb	47	18
umls	diap	MEASURES	umls	hops	218	18
umls	antb	NEG_PREVENTS	umls	patf	82	18
umls	food	NEG_AFFECTS	umls	celf	128	18
umls	enzy	CAUSES	umls	neop	24	18
umls	rcpt	ASSOCIATED_WITH	umls	inpo	46	18
umls	bodm	CAUSES	umls	anab	159	18
umls	enzy	DISRUPTS	umls	moft	70	18
umls	famg	PRODUCES	umls	medd	128	18
umls	nsba	NEG_COEXISTS_WITH	umls	bacs	66	18
ncbigene	rcpt	ADMINISTERED_TO	umls	humn	191	18
umls	medd	NEG_USES	umls	mnob	357	18
umls	ortf	ISA	umls	clna	25	18
umls	cell	PRODUCES	ncbigene	bacs	58	18
umls	aggp	LOCATION_OF	ncbigene	gngm	62	18
umls	bacs	CONVERTS_TO	umls	antb	66	18
umls	elii	STIMULATES	umls	imft	73	18
umls	mobd	NEG_COEXISTS_WITH	umls	neop	99	18
umls	eico	NEG_STIMULATES	umls	bacs	84	18
umls	antb	USES	umls	phsu	99	18
umls	opco	CAUSES	umls	lbtr	34	18
umls	enzy	higher_than	umls	enzy	31	18
umls	hops	TREATS	umls	bact	97	18
umls	celc	NEG_PART_OF	umls	virs	134	18
ncbigene	bacs	AFFECTS	umls	npop	29	18
umls	gngm	ASSOCIATED_WITH	umls	cgab	86	18
umls	resa	TREATS	umls	fndg	27	18
umls	phsu	NEG_INTERACTS_WITH	umls	nsba	193	18
umls	lbtr	MANIFESTATION_OF	umls	genf	81	18
umls	lipd	ISA	umls	food	27	18
umls	horm	INTERACTS_WITH	ncbigene	horm	21	18
umls	topp	same_as	umls	gngm	45	18
umls	antb	ADMINISTERED_TO	umls	prog	29	18
ncbigene	aapp	PRODUCES	umls	nnon	76	18
umls	nnon	DISRUPTS	umls	comd	169	18
umls	hops	AUGMENTS	umls	bpoc	78	18
ncbigene	gngm	NEG_COEXISTS_WITH	ncbigene	aapp	745	18
umls	aapp	AUGMENTS	umls	anst	151	18
umls	dsyn	NEG_PRODUCES	umls	imft	339	18
umls	inch	NEG_AFFECTS	umls	tisu	131	18
umls	inpo	NEG_CAUSES	umls	patf	368	18
umls	nsba	INHIBITS	umls	fndg	56	18
umls	nusq	CAUSES	umls	sosy	70	18
umls	carb	NEG_STIMULATES	umls	gngm	440	18
umls	ocac	ISA	umls	ocdi	23	18
umls	topp	NEG_TREATS	umls	emod	81	18
umls	biof	NEG_AFFECTS	umls	genf	67	18
umls	eico	DISRUPTS	umls	npop	70	18
umls	genf	PROCESS_OF	umls	grup	20	18
umls	orch	DISRUPTS	umls	emst	244	18
umls	strd	CONVERTS_TO	umls	bacs	62	18
umls	ortf	USES	umls	irda	38	18
umls	genf	NEG_PROCESS_OF	ncbigene	aapp	90	18
umls	hops	AUGMENTS	umls	fndg	86	18
umls	acab	AFFECTS	umls	invt	83	18
umls	phsu	ISA	umls	nnon	21	18
umls	aapp	NEG_INTERACTS_WITH	umls	irda	613	18
umls	phsu	AFFECTS	umls	clna	246	18
umls	carb	INHIBITS	ncbigene	aapp	242	18
umls	lipd	PREVENTS	umls	patf	53	18
umls	carb	CONVERTS_TO	umls	inch	72	18
umls	irda	ISA	umls	bacs	20	18
umls	cgab	AFFECTS	umls	invt	105	18
umls	bacs	INHIBITS	umls	rcpt	135	18
umls	phsu	compared_with	ncbigene	gngm	429	18
umls	phsu	CONVERTS_TO	ncbigene	gngm	75	18
umls	phsu	NEG_higher_than	umls	orch	67	18
umls	bodm	NEG_CAUSES	umls	inpo	79	18
umls	bacs	NEG_COEXISTS_WITH	ncbigene	aapp	331	18
umls	bacs	higher_than	umls	hops	182	18
umls	gngm	NEG_same_as	umls	gngm	149	18
umls	bacs	NEG_ISA	umls	nnon	95	18
umls	inch	ADMINISTERED_TO	umls	popg	32	18
umls	sosy	MANIFESTATION_OF	umls	celf	219	18
umls	ortf	PROCESS_OF	umls	famg	50	18
ncbigene	gngm	compared_with	umls	clnd	211	18
umls	strd	ASSOCIATED_WITH	umls	comd	123	18
umls	bdsu	NEG_LOCATION_OF	umls	gngm	66	18
umls	ffas	LOCATION_OF	umls	virs	48	18
umls	nusq	AUGMENTS	umls	bpoc	93	18
umls	virs	PROCESS_OF	umls	podg	29	18
umls	gngm	NEG_PRODUCES	umls	gngm	149	18
umls	qnco	AFFECTS	umls	hlca	20	18
umls	orch	same_as	umls	nnon	51	18
umls	phsu	NEG_STIMULATES	ncbigene	gngm	465	18
umls	mamm	NEG_LOCATION_OF	ncbigene	gngm	181	18
umls	topp	ISA	umls	bacs	32	18
umls	diap	ADMINISTERED_TO	umls	famg	60	18
umls	eico	TREATS	umls	fndg	72	18
umls	fndg	NEG_ISA	umls	sosy	45	18
umls	aapp	NEG_STIMULATES	umls	carb	190	18
umls	bacs	METHOD_OF	umls	topp	138	18
umls	horm	ISA	ncbigene	aapp	21	18
umls	fndg	PROCESS_OF	umls	virs	32	18
umls	emst	PART_OF	umls	virs	80	18
umls	opco	COEXISTS_WITH	umls	antb	44	18
umls	lbpr	NEG_MEASURES	umls	aapp	443	18
umls	nsba	TREATS	umls	famg	34	18
umls	carb	PART_OF	umls	mamm	63	18
umls	food	NEG_AFFECTS	umls	genf	60	18
umls	food	compared_with	umls	topp	44	18
umls	bacs	higher_than	umls	strd	69	18
umls	bacs	NEG_AFFECTS	umls	cgab	34	17
umls	lipd	NEG_ASSOCIATED_WITH	umls	neop	126	17
umls	bpoc	LOCATION_OF	umls	celc	17	17
ncbigene	aapp	NEG_INTERACTS_WITH	umls	nnon	380	17
umls	ortf	ISA	umls	hlca	17	17
umls	clnd	ADMINISTERED_TO	umls	mamm	25	17
umls	elii	INTERACTS_WITH	umls	imft	135	17
umls	imft	NEG_AFFECTS	umls	ortf	85	17
ncbigene	bacs	AUGMENTS	umls	celf	37	17
umls	phsu	CONVERTS_TO	umls	horm	60	17
umls	emod	AFFECTS	umls	phsf	105	17
umls	gngm	NEG_ASSOCIATED_WITH	umls	mobd	472	17
umls	bodm	compared_with	umls	celc	20	17
ncbigene	bacs	STIMULATES	umls	bacs	47	17
umls	lipd	NEG_AFFECTS	umls	genf	79	17
umls	acab	AFFECTS	umls	fngs	72	17
umls	anim	LOCATION_OF	ncbigene	gngm	153	17
umls	dsyn	NEG_PRODUCES	umls	bdsu	57	17
umls	phsu	higher_than	umls	carb	66	17
ncbigene	gngm	NEG_DISRUPTS	umls	moft	435	17
umls	humn	NEG_LOCATION_OF	umls	anab	191	17
umls	bacs	COEXISTS_WITH	umls	irda	96	17
umls	horm	COEXISTS_WITH	umls	hops	317	17
umls	horm	NEG_ISA	umls	topp	52	17
umls	gngm	NEG_INTERACTS_WITH	umls	orch	678	17
umls	nsba	NEG_INTERACTS_WITH	umls	horm	77	17
umls	topp	higher_than	umls	clnd	80	17
umls	nsba	AFFECTS	umls	emst	69	17
umls	opco	AFFECTS	umls	tisu	110	17
umls	mnob	ISA	umls	chvf	17	17
umls	ortf	PROCESS_OF	umls	bpoc	39	17
umls	imft	compared_with	umls	lipd	71	17
umls	nusq	NEG_PART_OF	umls	orgm	33	17
umls	lbpr	METHOD_OF	umls	orch	430	17
umls	bodm	ISA	umls	chem	20	17
umls	vita	TREATS	umls	popg	25	17
umls	npop	NEG_CAUSES	umls	inpo	142	17
umls	imft	DISRUPTS	umls	bpoc	207	17
umls	horm	INTERACTS_WITH	umls	antb	130	17
umls	phsu	lower_than	umls	horm	84	17
umls	topp	TREATS	umls	grup	24	17
